review_id,review_text,upvotes,app_version,posted_date,year
gp:AOqpTOEQ1vZ95m6KTSdngKMqY2wMkxtTjTy0IELRyylaKEnxmGMkZO3kGjZ7UhmD2IVRN2hUbHR4TCGgGoUuvQ,It's a really good app. It has great content and amazing service. The whole app is just perfect 💫,18,20.9.3,2021-08-27 23:13:00,2021
gp:AOqpTOE0GO5TLL20qtNm2dXJEG76AsqnFaEPo2pVEfkX0TJ5M2YiOfDG-q1JUQy3kUZ8Di404KP6Wjjxqlhl0Q,Its a great app! But...ppl say theres a rewind and stuff like that..i dont think its fair some of us dont have it..also the 9 year olds are runing the app...and the animal abouse that i see on there is just scary...also not to metion some of the cosplayers (i like most of them its just some are very disterbing ) can we all agree that charli has ruined the app? Honesty it was better with out her.. And my fyp is always drunk😭 you have no idea what i watch 🙄💅,108,20.0.5,2021-07-04 20:59:00,2021
gp:AOqpTOGfQ-8v7SPSKrMbE_16LLmimWaR3FCg8yjDHTPqiA75M5IQO_w5CiTbPX8siWSKEkgtqv-uo5Gd1RfAIg,Just enjoying when I get up I watch a very videos usually animals and end up with a nice smile and a good feeling like I'm doing right now.,0,21.2.5,2021-09-16 21:11:00,2021
gp:AOqpTOFHp4-6y3AdW-n2Nxqa_k9WbzAA8I3gnhIrqOQ2NHekMZhNDpYQdQv88Cs3VdA8vXk1f6vNid6UA6VeNA,At first it was good but then it went crazy I couldn't get the stuff I wanted to watch it froze every 2 videos .,3,20.9.3,2021-08-29 05:12:00,2021
gp:AOqpTOG5snJcNWEKIF_N9PGB205f5cglaIxfG_-FFZboNif-Et1ddqFlIUPPZlRXCVAUXV4xZvuquuiO2SCzwQ,"My experience has been more than satisfactory, no problems so far, although I think the comments on bullying should be atuomaticly taken out, of course we're going to put all people can comment when we don't know we are going to get cyber bullied, I think doing that would help show this generation that it is still not ok and that cyber bullying is still a problem!",278,20.6.4,2021-08-06 13:51:00,2021
gp:AOqpTOF35ULMk9s_D8do8zvHFJjSjZBC8gMYi7epf0iWNrO49SStcdZ2Qi2Ix4lHAQe1YMcF3ILI97ZifvacHA,Good quality and great value to make the same thing happen as it does with your choice to use a few of these options and you should 888feet it all out for your next trip in your life as well if you're not sure how long the cost will come out in this area but the best part about this project has a lot more energy to kal and a better way for the city and a lot to enjoy it as you get it and the most expensive hotels and restaurants and a few other attractions to enjoy and the most amazing service a,280,20.0.5,2021-07-06 17:25:00,2021
gp:AOqpTOFMPHSNSOFIuSnZRf5XR-nedNMGdmrnUhHRjbRHU9mLTmxz8eqzde_0JA0pdne7A3ocCoE03tStmOhveA,I honestly think that tiktok has changed the world. There may be a few bad things on there but there are so many good things that I have learned from. That everybody could learn from. I think there should be two different tiktoks. One for adults only. People do like to express themselves but of course we have too many children on here. That could be solved by just making an adult Tik-Tok that must be signed in by some type of age verification.,16,20.9.3,2021-08-30 02:26:00,2021
gp:AOqpTOGLgfKYCCKJ6xQzanT80uRGdxl4U0V5-X0afdytcEQ0OoDxo3n6_N4TlGwTRGjQsYkLWQroN2TKJDvSpw,"There is an amazing variety of videos. Educational, scientific, linguistic, workouts, stretches for shoulders, necks and hips etc. There are also cooking tips and fun recipes. Love it. I save memorable videos as favorites. Just hold your finger down as the video plays and save as a favourite pops up as an option.",1200,20.3.41,2021-07-17 23:12:00,2021
gp:AOqpTOFLcj-B7s-a-SqxDdU3JqKcnW-vrVQnrIJXTCrqjnNjT2TwrbZt6YX7-PZDrkbAdska0JlyxCfSIJh5bQ,Ads aren't bad as the other apps! I enjoy the diy videos!!,0,21.1.41,2021-09-15 06:47:00,2021
gp:AOqpTOErNdXgXFoNzTFIzoSxVb5QqVO2EgTOKwNg28I7ZRWjt9_rMyiiecW-zWfwHbLlQEXYe5W-dC9QoXBPGw,"It's a fantastic app 😀 for short videos , just love this app , no app can replace this app in terms of it's designing nd graphics are charming ! Just a one problem is that whenever sometimes I try to open this app it takes upto 1minute or even it don't open , I just reinstalled this app but 🚫 again the same issue facing often please fix this prob",1018,20.0.5,2021-06-28 01:54:00,2021
gp:AOqpTOHJBhldqWsw75LtvsBZ_nUAnEWZXKI7gwQlCyw-3K-X6eIp2MYbBh09sOWt1oi7W2B_GMyvVqaT03XWDg,"TikTok is a very fun app. With plenty of information, and things that make me laugh.",0,21.2.3,2021-09-16 11:41:00,2021
gp:AOqpTOEjZa20JRuIFv2h4ZYV8l9z3NS_9obtoxN2wlrDG5bsyT6cUgpUDcH49dGBBMVsaYGnGmfDUu8Fdcg-Vg,"Compared to something like youtube, content creators have a lot more ways to edit videos after uploading. The algorithm is also much better to people who make unique and interesting content. At first I scoffed at ever downloading this app, but I have to say, it is pretty good.",382,20.5.3,2021-07-28 02:28:00,2021
gp:AOqpTOFqivb7gdrijj4_2LX-0hT3Gb7O5vP2uKdv4hsYRr1wkJx9u1jFl14fq-kSWkfv6wPuVDxWHge2QxpCgA,This app is great for me!It works perfectly and I just love to spend time with me.And it really helps tho. You can search what you want or need and that is what I do sometimes. And yeah I find what I want. Or when you can't see it right now you can like it or add is to favourites and you have it for later and you can see it at your recent likes or at your favourites and if you want you can remove from your favourites..it really helps me!!I suggest this app to you!,749,20.5.3,2021-07-26 05:39:00,2021
gp:AOqpTOEpoAS6-aw2lKEFI4ec4qhE-xyI1bawU5ybyOCe9qZfsN92K-k7p14-U7UiRexzWEaq3SUdeoTChpkDhA,"Whenever i try to log in or sign up, (no network connection) is only appearring on the app! Please help I already have an account Mayakarimeh",3,20.9.3,2021-09-01 20:43:00,2021
gp:AOqpTOGF4YdzHRTy_bT4wyaIB4VqQp2H_Q_JlY0JtO3GUZnxEa0rXfcP5OOG8AbBgSRlIP3TBVqIC7CA44ENxg,This is a very good and entertaining social media app you can share and crate videos and much more make shout to download the app what are you whating for,0,21.1.41,2021-09-16 09:18:00,2021
gp:AOqpTOEgHxHkbuQWbqRiIgSXjAqyn6ZQKVFCl-DCWtSpWYM9Si7RMBen5pgcHT_qQWDIlcxLakvS84WgpmSuyw,"Best app ever! I keep getting banned. On every account I make. I didn't do anything! Other than this issue, it is great!",3,20.9.3,2021-09-05 03:41:00,2021
gp:AOqpTOGNciIOgr3-VicAzIzkXaXEmuPJFMHumW66p2tQyfGDPczVE62ZHV_PkryC1V8_YnWhRTO42qX9eyNzMA,it's very good in all way's it never ever lagged with me i always see what am looking for.,3,21.1.6,2021-09-07 12:33:00,2021
gp:AOqpTOEzezMfi_LSjkLzj3JsLs5r2vKUmctlXPHw-yy9ItyBDQuSB_elff26Cjc5KAriXWcOcj_6Oit0ayaBZw,"Love it I open app with intention of watching a couple videos 2 hrs later I look up stuck ; laughing great,",1,20.9.3,2021-09-11 02:47:00,2021
gp:AOqpTOEYDgGRawjRfSOKbDOaxiDD1qAiiyDJjvpOaQlh3hIo6AbjbbayaQH0qSXleRncxubLNwvdx-n-7G60Og,"Tiktok is great! It has a large variety of videos and sounds. It's super easy to use and perfect for any age, however TikTok is not very laptop friendly, you can't edit your profile on the website and you can't even look at it on the app. It's great for Mobile, but nothing else.",229,20.6.4,2021-08-06 20:43:00,2021
gp:AOqpTOHLw1PW__bZ4_N-rWm4oqZSX3PFcSrjaGMWt-g6JjMSQtyrHgNKRUZKx6x4EbtXoRhX9AfcYPESPOWVpg,Its a great place to comunicate xfind intresing thing you may like use it when your bored its a great place to be you and find others who intrest your intrests,2,20.9.3,2021-09-04 06:14:00,2021
gp:AOqpTOHG3-VOD5XfqHcHTCnsJh8V0beESQ-_xMTuYZGOP3YSI7YRPYZTUR5M53tPIa5Us7DMAMFPJOi4FS_pnQ,Sometimes it just lags i can hear the sound going but the video comes after slower,1,21.1.6,2021-09-12 09:17:00,2021
gp:AOqpTOFpAz-fdueN4Hoi99dx6dzmxbKu3A6gO6uRYeZ79zRvzRecBeYFsumrtKfrwLpsz9B03GWc9PNIpU3mBw,"I love this app bc I can chat with friends and I can make videos and if there is a video I wanna keep but don't wanna post I can put it in my drafts. Also if you you don't want to be on a public account then you can be on a private account and when someone follows you it will still not let them see your videos unless you follow them back. If you are reading this, I 100 percent suggest that you download this app AND IT IS FREE!!!",182,20.3.41,2021-07-16 22:14:00,2021
gp:AOqpTOFY0ny-royv9YLRyy7EW6jBPksctEK3WTEQsnvyd9tzD625H0MhwRvoHvq9T635pu2nEbTT0Znlath5Hg,I like it because it has so many cool stuff and like you can make so many vids and like you can create anything you want and have fun thats why i love tictok thats why i put a five star its so amzing i love it keep it up,0,21.1.41,2021-09-15 08:21:00,2021
gp:AOqpTOFdoI0VHbhTWyNsnht2nACgYnhqsfYWloPyHjCyq4-XJnrf6ScyT3i2XPEdytw5fItCyqixKqtFE7ZRYA,"It's very entertaining and can be educational depending on where you visit. Since there are so many submissions, you have to use your time wisely or you might miss out on real time activities for yourself. It would be better if TokTok had keys for us to use to change the type of language heard.",129,20.5.3,2021-08-03 10:16:00,2021
gp:AOqpTOHkTzUS38kE69koDMtlY_e9IqOaK3r40bj9-ZX39QjopNDOkvVYZ5oO8dLGad5LXTDRP6x2Do7HsLKNcA,i love this app so much it makes me show who i really am and i love watching the ASMR lives they make me fall asleep,2,21.1.41,2021-09-12 21:20:00,2021
gp:AOqpTOFQfXZWGBmKy3EZgvDiEl6oAoR-U3DVBQlBAKAgtCPlvLBW-pC0zJ-G14RGzvYcxbB9LKCCUZeE8AngDg,I love the app. I've met alot of amazing people off there. That's also how i.met my husband and my bestie,0,21.1.41,2021-09-16 02:11:00,2021
gp:AOqpTOHzSAwbHrJ32qYtD-1-7MYizFXHrdLj5l811iHuc74F_dKcYltba3JhmtGavHR71jSu8iM6RsDePEpvLg,Great app makes it so fun to make videos videos are super funny just like a great up.🤘🤘,2,20.9.3,2021-09-03 07:29:00,2021
gp:AOqpTOGzXK--7cTn38EkBAhk05-f5ZS46jyyvNzZpDTLeCrFyVp6wdQiuPR1aKgrJILtSoFMZ88vCVv7JKhtmA,I love watching the comedy videos if I get up and I'm in a depressed feeling I just watch a couple funny videos and I can't stop laughing all day,2,20.9.3,2021-09-02 05:02:00,2021
gp:AOqpTOHB2eYTcKlqh3czibnLwK2YTOwVucstCBKDlQSwF45FnxT_hDQEEwwAmPQ6-xr6cFKkV_anU2toIWpoXQ,"It's like quickie videos . So many great, talented, funny people making top knotch 2 min. Videos. Love it, love it.",2,20.9.3,2021-09-06 07:53:00,2021
gp:AOqpTOF5YB_g-LPHNyUvNoiBvcmolPacy41dm6eG9fFOG8n1BrMkmJfbXMH8ALtXtdQN1ayPxXNrs1BbUJ2ZvQ,"Amazing platform, really enjoy every aspect of TikTok!! Everyone needs to download this app!!!!!",2,21.1.6,2021-09-13 07:27:00,2021
gp:AOqpTOHxmkxZW7fpBjIY2AwTKbWs_Tm3mPknNMgexXGXLtFAv0V5NzUnwl3V35wah7Pjvtm2jx0x--MNN1WT1A,"This app is a great time killer, but could you please fix the notification, I keep getting comments that show on the bottom, because all the live notifications are on top. Could you please instead have the comments and likes on top and the lives on the bottom, it's very annoying.",853,20.0.5,2021-06-28 09:06:00,2021
gp:AOqpTOGlD9XXS6qIcCsajYhetBhJVjxYKjrURy7NZRtaIGj5M5dPm1B2XKERwr-U-RNLy5PQeUhihYhPihf-OA,I think the frogs pretty cool actually is fun cool Mother's might not let their kids play on it because you have to be 18 or older that's what I see if that's not the Tick-Tock Rosen this key watch it,0,21.2.5,2021-09-20 23:11:00,2021
gp:AOqpTOHwiw3_QlnI2Cw5g6C2Yyl6JdsPuSN0BXczEVmZ7nmmuD_C65mQhRos73wQhIq0OoGqgwhbByOBCP5jQQ,Some of the creators are great the comady is good and many are upbeat and offer self empowerment.,1,21.1.41,2021-09-14 04:38:00,2021
gp:AOqpTOGAPiCP4nMPcNBNUFyqzKDUoFtFmrncbWE1MsfMvdWSfooaHwy50fAhK1q6Saa34wa68AE8EQ22kysTTg,"I LOVE IT!You can post funny videos,make friends,comment on people's videos,follow and like and share and so MUCH MORE When I first got the app I was like,Meh probably a boring app,but I was wrong,the app is so fun and you can even learn stuff!It is honestly so amazing and I definitely recommend it!",25,20.0.5,2021-07-08 04:40:00,2021
gp:AOqpTOEGeHNS8DhTihsEqTuUW6vJHPan8XFazxJUsRWVh5nwk6PJfW6sPAcH-qqpUUQLYLI0e1ge5murGyDyyA,I have no word to explain about this app it really good but I face one problem that is I'd freeze it not good only celebrity are viral with tik tok and other are non of none So I'd freezing problem solve please,0,21.2.4,2021-09-17 17:20:00,2021
gp:AOqpTOEa_kEPbnl0JKGNtq349rZPFcokMNKDgRt9zgg0AcwwaadRpq8V8FfKANOagPg9NMzDjxFVeXUUmXtDpQ,"wow!!! it,s nice app. thanks for such this beautiful app guys! but also we would like an option allowing us to hide following number. yes you can hide (following) but the number of people still appears. thanks guys developers",1,20.7.5,2021-09-13 13:39:00,2021
gp:AOqpTOFG9Rfnfu87QCm1gYqck9LvFtRybGTdaoKFVEI3-kFgKG_gq7afp-NccAkE4K85PB52Wued5YGdpMgmRA,"Loving this app so much... The tutorials, the positive vibes, the beautiful people 😍😍😍😍😍",1,21.2.1,2021-09-10 23:26:00,2021
gp:AOqpTOFKpbXg6faa-vCWUOKcLDcCnQLEEKsq0YU1b4NOytoxhRQc9Z1mJJoITdsP87SnR1O1Ke4OHOG5rJiAXg,"A breath of fresh air from all the crazy angry people on other social media sites. I was one of the people who was ""too old at 30"" to download this app in early 2020... Now this is my most used app. The content is unique, interesting, and most of it is hilarious. I can honestly not find a single bad thing to say. BONUS POINTS: the ads don't interrupt content, so the ads feel less disruptive than on Facebook... although I find myself buying more because I can watch a full add between videos",510,20.3.41,2021-07-16 08:47:00,2021
gp:AOqpTOElGTfwIjIbdpu954a0zJmv3FxuDOsUK17YFV24VLLHNzkm7C5O-xmUPreNsSzGGC8HX6Lp4MXrUywYnw,New update freezes videos about 10 seconds in on Galaxy s10 plus.,1,21.3.2,2021-09-19 07:15:00,2021
gp:AOqpTOGy1gLgz59ASUIuclsYWR-AuEfuqeYY1ECRnVODjAagUwXJyJww9ncYpJtsQ3EOjIG46FPeOyY2GPGQKQ,Love this app. It never fails to live up to what it advertised.,1,21.2.5,2021-09-20 00:40:00,2021
gp:AOqpTOGIXxYvJWOYvxmD1G2T3TKEZiFQ3cBmzar07zxVi7cea9CHVTVoa1CkwqZubkLd5jj1qFG7ky5ZAwxGqA,I love it u get to laugh at funny videos and watch cooking videos basically u can watch all kinds of videos,2,20.9.3,2021-09-05 09:30:00,2021
gp:AOqpTOHNRbIIxmLb31TJ0NQXdvq8NUvympsf6mezzFmxgtwae3--wZwBiugRudtWCpdA_luBdeTPDZFoPwLkgA,It's really fun I love the videos it's cool and I recommend it unless you don't want to have your time consumed lol 😂,0,21.1.41,2021-09-15 23:48:00,2021
gp:AOqpTOGWyOj-xnPvpBLcQ83_yqBFvgtbKrhZIBNl0s5g3ubZBqetgsIad-j349R3Qa9m3sMjCum41wVTPg7vtg,"Great App, really smooth. I have a suggestion that can help the navigation: When watching a video (say part 1) and you navigate to the senders space, it should take you to that video. This would significantly help in finding the part 2 and part 3 if they exist.",148,20.3.41,2021-07-19 01:04:00,2021
gp:AOqpTOHiFCpg5Tl2e8NDQ7fGBLoQgT9pUTvj1vVi7e-fy1cHhDTqM2nh4SSxv45M40y-XDWfnmUZYi0UPFH1jw,So much fun! This app has given me and my family so much to talk and laugh about.,2,20.9.3,2021-09-05 22:39:00,2021
gp:AOqpTOF2HAzv_0RqKF5P-w1MvZGAuOlLX1XhGP-mm7yY52YNp3VBwwaCY6BiqXeSsofv0dEWoCnFzrgTvswmYw,"This app is amazing you can watch videos that people make and you can make you're own videos and there is many famous people, this app is amazing.",0,21.1.41,2021-09-15 02:47:00,2021
gp:AOqpTOHmxZRZjZ-iIDR4MJmx7uXqAYBlyHDR5MJRLzNDCfjqPt8R6ggsNXtQs2sCpYo2oxk1HSqDgeX-AhkCoQ,I love this app and it's a great way to meet new friends and interact with people. If you like a video before you view it all the way through it hurts the creator. I have met some amazing people on this app. There are some major issues that needs worked on and hopefully it gets fixed real soon.,182,20.4.4,2021-07-19 10:24:00,2021
gp:AOqpTOGzenUSnJPcPLB3A4bNFoiK9nsSkSbRDTeMyWVKkqfNpoecIcf4qatoO1LOvD8FxeJcHRa52f0zdW3I8w,"I love 💕💕 Tik Tok it's funny plus it gives you something to do during the day when ur not doing anything or just for fun!!!! Thank you, Tik Tok 😊",0,21.1.41,2021-09-16 00:15:00,2021
gp:AOqpTOF9iYUh52bpua20SUCqaelh7IlXjVGtKKZ0nNzEE0LMOiwsGYYY0yqvDifVBbms_2Koy72iwRUo4jIQxg,"Amazing experience for yourself and others you can watch videos that are sad to down right funny . It is a app that will satisfy your every mood no matter what time it is or day it is so, if you're thinking of installing this app I strongly recommend it.",55,20.8.4,2021-09-06 19:55:00,2021
gp:AOqpTOEk4QcQbXcPXjgEkBeK6sHGRQxPZZjuE_uQnW-FaHi1QwoH2nVJUXLK9lZtekHV4rWaxraueJE-QfN1eQ,"It's not about dancing as many may think (and usually receive at the beginning of their adventure in TikTok - maybe you can change that). However, you can quickly get rid of unuseful content for you by searching and following the kind of 1-3-minutes activities you like. Great platform 👌",68,20.2.5,2021-07-13 16:25:00,2021
gp:AOqpTOFzUGkebbwsl_OyCcZ-R2zETl2BzalKJLbMmDvKWK3mNdYxjTupaEuIiDBSw_nYyG0fiQ-aXW_FJZivYA,its a good app because you are showing other people what your like and showing other people what you can do and just haveing a luagh,3,20.9.3,2021-08-30 12:14:00,2021
gp:AOqpTOETMCVny8y0MuYooHarE8_4omwYsZrbLZUx4EpO-ZMx5-Kux7EFYeGWMIiHt4U4cPSJAwWj-62LACtUOw,It's a great app to learn anything fast and also to meet Wonder people.,0,21.1.41,2021-09-14 21:43:00,2021
gp:AOqpTOGux-PNW2mXJbzdJ5m1CiC30fij7Olr6rtl7dH1UgVbNwOf-RfFSyZRbHk3lZLpbgABuoOSgVl6S2KMJg,Well Ticktok is addictive but at the same time it connects the whole world and you get to know different views of people and you learn for free. You can pretty much choose what you wanna see and it filters out you interests. I like it. Awesome app.,242,20.8.4,2021-08-18 14:07:00,2021
gp:AOqpTOEbip9Vt92iGgJ9z7VqjjsSvFjPccAEcUWSt6UHydw8f5Y-lJ8h9BYO35k1ZOBJ44PkvlXBx3IIOJjesw,This is the best app in the whole world you can create videos and dance do story's and gaming its also an interactive platform to chat with friend and family 👪 ❤ You can also put the videos that you don't have time to do in drafts so you can come back later and do it. So I recommend this app or game to all see you later all.,91,20.2.5,2021-07-12 22:53:00,2021
gp:AOqpTOGUo7qzA1zi4jPn8afQLFjOh4eIFIyzjGd1yL1LzhnA_h1oDqIP6t-qeH0TF9tTRjV8UG20EAWRUUJ8YQ,Lovin Tiktok! Lots of awesome vids and Tiktok is becoming more diverse and has less censorship than they used to. Still not perfect but they have become more open minded to let everyone speak freely and let people decide what they want to like and support. Thank you Tiktok!,2,20.9.3,2021-09-08 12:35:00,2021
gp:AOqpTOHlAeve7GgN0zBnV6VWucamGMi2rDXh5WTRsCwmuqrd2cZmnTkpIXkWXOBBB-kOrrP5WzekSYNcdeSw3A,"TikTok is absolutely amazing. If you are someone who like to entertain others then this app is for you. Get for meeting new people, engaging in videos and so much relatable content for a specific situation. I recommend this app to anyone, from teen to parent.",77,20.8.4,2021-08-28 06:41:00,2021
